Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°)
9.378583908,2390.337403,32.35546112
8.704778671,1955.690653,32.32102966
8.359164238,1741.889568,33.33182907
8.113028526,1595.372565,31.76844025
8.759861946,1990.484172,32.8297081
8.776116371,2000.783912,33.05033875
7.77993679,1406.607198,32.11128998
9.17361927,2256.463698,32.62042999
9.431189537,2424.825924,31.63178062
8.55506134,1862.055135,26.18362045
7.870829105,1456.916291,26.60820961
10.01966953,2804.271447,26.19791985
9.526602745,2460.8252,26.29776955
9.167015076,2252.167362,26.78174019
9.530344009,2463.747333,26.25798035
8.471339226,1810.349448,26.82954025
8.972614288,2126.351597,26.84016991
9.077876091,2194.310904,26.77799034
10.21910954,2920.983586,27.03709984
9.455108643,2440.519327,28.04067993
9.29978466,2338.76077,25.90026093
9.66652298,2566.699495,26.46943092
9.168722153,2253.277773,32.19675064
8.318891525,1717.555302,29.51025963
8.1387043,1610.399098,29.45713997
7.38186121,1197.599216,24.45735931
7.141849041,1081.143484,24.12651062
7.441689968,1227.91795,21.83020973
7.774601936,1403.684186,20.19314957
8.064570427,1567.187549,22.2722702
7.995497227,1527.419196,22.43325996
8.226186752,1662.061785,25.53540993
8.991090775,2138.249058,26.88343048
8.340668678,1730.697297,28.69116974
9.364539146,2381.136583,27.21924019
9.703139305,2593.269402,29.38917923
9.177933693,2259.271112,28.41913986
9.69645977,2588.457083,34.04111862
9.667354584,2567.308089,27.2804203
9.497820854,2468.557854,26.86323929
9.940713882,2754.685176,28.42119026
10.01144981,2799.200649,24.30168915
8.866368294,2058.226267,27.30481911
9.151917458,2242.35049,28.08639908
9.078288078,2194.577703,23.98225975
9.204242706,2276.401845,23.26775932
9.352516174,2373.262858,25.69046974
9.443710327,2433.040025,27.41296959
9.24344635,2301.96296,29.21361923
10.34611988,2989.198024,27.60391998
9.436612129,2428.383113,30.23201942
9.823722839,2677.535896,31.64289093
10.62588978,3123.720094,29.82191086
9.885891914,2719.087221,31.44548988
9.73107338,2613.228755,30.70038033
8.809332848,2021.876127,27.30821037
8.862268448,2055.607921,30.29875946
8.189011574,1640.021814,39.83877182
10.13749981,2874.674486,23.29470062
9.568508148,2493.266423,26.76399994
9.348604202,2370.701484,28.49369049
9.191914558,2268.372158,29.8633194
9.559497833,2486.34449,25.69776917
9.040950775,2170.423109,26.56790924
9.744865417,2622.985111,27.85539055
9.513629913,2450.653278,22.85503006
10.12907982,2869.7837,31.13166046
9.208964348,2279.47828,27.45656967
10.22430038,2923.86268,29.04692078
10.28151035,2955.075657,39.55976868
10.69340038,3153.098404,39.57852936
10.4660902,3049.465429,37.20203018
9.816235542,2672.445776,40.39704895
8.196567535,1644.491324,45.42869949
10.77124023,3185.549608,35.70317078
10.22255039,2922.89293,33.28826904
10.15015984,2881.98808,35.96371078
9.901500702,2729.321304,28.32512093
9.850370407,2695.501432,30.60794067
9.308558464,2344.497685,31.55808067
9.551112175,2479.8762,32.90948105
10.81735039,3204.068794,31.83542061
10.2699604,2948.850333,28.19823074
9.821756363,2676.200818,39.53047943
9.631617546,2540.936785,30.83934021
9.793242455,2656.697724,29.1685009
9.470323563,2450.505179,29.78782082
9.29473877,2335.462144,23.23333931
9.953780174,2763.027328,23.11271095
9.645496368,2551.231417,22.14219093
9.685594559,2580.596288,21.32085991
10.66110992,3139.191306,19.78606033
9.135839462,2231.903746,24.02545929
9.980690002,2780.037019,23.91080093
10.38774014,3010.556399,37.57463837
10.45238018,3042.777978,35.24998093
10.86347008,3222.077151,41.11679077
10.00553989,2795.541743,38.32379913
9.542471886,2473.184974,37.18154144
10.86021996,3220.824777,40.50799942
10.58318996,3104.535266,26.27013016
11.04582977,3288.384166,24.25849915
10.11635017,2862.349101,28.91341019
9.565741539,2491.144152,27.20396996
10.38237,3007.827712,26.39949036
11.11252022,3310.73932,28.03117943
11.68223,3463.647941,40.34281158
10.80755997,3200.179951,41.55271912
11.06109047,3293.587338,46.07987976
10.15466022,2884.576363,40.97026062
9.816231728,2672.443178,44.34529114
9.668741226,2568.322344,35.51107025
9.804758072,2664.60684,47.22077942
9.816525459,2672.643217,46.15896988
10.67926979,3147.044979,43.96187973
10.51978016,3075.166949,34.15304184
8.968121529,2123.460739,36.17818069
10.02223015,2805.846805,28.19005966
10.41549969,3024.534447,35.58898163
12.3264904,3563.832948,38.73295975
10.87810993,3227.687151,32.16408157
11.44511032,3407.958184,29.14558029
10.17531967,2896.380657,30.41930962
9.628113747,2538.327137,30.59679985
9.765453339,2637.428711,28.40728951
10.22926998,2926.611683,41.31655121
9.728624344,2611.489556,41.24422073
11.17224026,3329.924255,40.26322174
11.80714035,3488.722562,43.61051941
10.62576008,3123.662534,40.07809067
10.32740974,2979.438308,42.13899994
9.525265694,2459.779657,42.38311005
9.634257317,2542.900047,42.52846909
9.04023838,2169.962736,42.08779144
9.73503685,2616.039107,43.51047897
10.09272003,2848.418229,47.11328888
8.837425232,2039.759633,38.85089111
9.464262962,2446.5272,34.20687103
10.22017956,2921.577717,33.82078171
10.80383015,3198.692317,32.67811966
11.51716042,3426.03181,46.40290833
9.49435997,2466.285329,40.41117859
10.3435297,2987.852794,35.274189
10.55832958,3093.14719,39.11278152
9.005681038,2147.653892,38.12659836
10.35217953,2992.337787,36.5946312
9.609884262,2524.679863,36.41928101
10.09420967,2849.301436,38.55401993
10.09321976,2848.714592,42.2422905
9.959686279,2766.780236,37.53662109
9.493571281,2465.767465,31.64856911
9.378009796,2389.961237,30.87605095
10.30210972,2966.083671,34.62417984
10.17282963,2894.964634,39.2027092
10.04063034,2817.107152,31.10148048
10.32643986,2978.929697,34.28808975
8.630509377,1909.063097,39.46614075
10.09152985,2847.712083,36.88199997
10.18118954,2899.711423,33.53215027
10.0798502,2840.759544,32.16889954
11.63551044,3453.52732,36.89847183
10.4547596,3043.942262,37.71063995
10.54109955,3085.159274,32.94625854
10.7919302,3193.923417,37.04973984
10.31161022,2971.119823,39.1445694
10.65347958,3135.866391,35.99605942
11.56260967,3436.909456,38.68833923
10.80895042,3200.733669,39.85438919
11.21879005,3344.341585,39.06478882
10.99654961,3271.222416,38.3620491
10.22618008,2924.903305,35.15655136
11.24895,3353.435143,37.52738953
11.89000988,3503.801053,36.70964813
11.22591019,3346.50584,24.11603928
10.52840996,3079.226218,34.11162186
9.679788589,2576.379036,40.28010178
8.293682098,1702.391563,38.17469025
9.464027405,2446.372595,36.13618851
8.812766075,2024.059526,32.06079102
7.837561131,1438.392245,41.98936081
8.75455761,1987.126191,49.62844086
8.608436584,1895.271906,47.39588165
9.204309464,2276.445337,50.79972839
8.445554733,1794.527776,48.95594025
7.845445156,1442.770815,45.3971405
8.313373566,1714.231613,39.79737091
8.100633621,1588.141314,33.44955063
10.4078598,3020.70866,41.76433182
9.701245308,2591.906419,36.63743973
10.8217001,3205.789091,37.08296967
9.540787697,2471.87756,37.12395859
11.02768993,3282.131071,35.17906189
11.04714012,3288.832988,37.06734085
11.24532032,3352.35098,35.97718048
10.38057041,3006.911513,31.3361702
10.81836033,3204.468631,33.74766922
10.31455994,2972.678227,40.65581894
9.315612793,2349.111422,47.3547287
10.29636955,2963.028391,46.10012054
9.040837288,2170.349769,46.86072159
8.978664398,2130.245861,45.17380142
9.683909416,2579.373462,41.26819992
9.088892937,2201.447337,40.29957962
9.961401939,2767.868339,36.59318161
10.20131016,2911.051272,30.5350399
9.723972321,2608.180251,32.46429825
9.875417709,2712.175324,33.10871887
10.61647987,3119.532755,32.75489044
10.89396,3233.703547,35.0141983
11.35268021,3383.251829,39.74126816
9.570378304,2494.699468,30.77202988
8.678595543,1939.214003,31.88851929
10.91055965,3239.940856,35.23926926
10.92650986,3245.873126,35.26247025
10.6582098,3137.929327,36.09138107
10.76261044,3182.025864,38.47583008
10.91065025,3239.974721,32.09341049
9.197149277,2271.781177,31.05970001
9.283875465,2328.362364,35.85282135
9.185596466,2264.258623,38.49005127
9.126107216,2225.584093,29.7921505
8.734745026,1974.59751,30.4247303
9.383377075,2393.478161,31.31119919
9.955746651,2764.278114,34.93572998
8.942754745,2107.154616,33.69910049
10.17846966,2898.169338,29.00655937
9.669726372,2569.042518,33.14516068
9.191937447,2268.387062,32.06879044
8.506475449,1831.988262,33.60198975
9.01404953,2153.052014,25.93737984
10.09496021,2849.746176,32.30722046
8.33736515,1728.701172,33.45503998
8.738144875,1976.745862,31.91069984
9.240867615,2300.280407,35.98080063
9.145021439,2237.868799,28.64909935
10.06295013,2830.625587,28.66650009
9.74934864,2626.142575,29.95595932
9.353391647,2373.836112,28.67724991
9.10743618,2213.468539,32.88068008
9.172961235,2256.035558,37.71063995
8.829390526,2034.640646,31.10345078
10.1248703,2867.330587,32.87260818
10.17010021,2893.410372,37.52318954
10.09142971,2847.652652,34.93745041
10.10548019,2855.961866,33.121521
9.684565544,2579.849699,32.79856873
10.26823997,2947.919755,34.64038849
9.099319458,2208.205209,31.41547012
10.49164009,3061.792638,35.41727829
8.962776184,2120.022392,38.07675934
9.268413544,2318.261594,36.48646164
8.93184185,2100.148238,39.92028046
9.802341461,2662.950741,36.43367004
9.185713768,2264.334985,37.13871002
9.021674156,2157.972688,36.79872894
8.843166351,2043.41935,36.99901962
8.744251251,1980.606104,37.16965103
8.94457531,2108.323977,36.47216034
8.279460907,1693.861188,35.4612999
8.838898659,2040.698721,33.59954071
8.604261398,1892.666773,34.20275116
7.414500237,1214.073095,34.7583313
8.689694405,1946.193347,31.82939911
9.904568672,2731.323579,33.25310898
8.443667412,1793.371651,36.7166214
9.190074921,2267.174306,37.23733902
9.013113022,2152.447779,35.39139175
8.112869263,1595.279555,46.2507515
8.141860962,1612.250859,49.53667831
8.007320404,1534.191586,37.23075104
8.407950401,1771.543579,31.73148918
6.803812027,930.0639384,37.41828156
7.272953987,1143.753995,34.82400894
7.878032207,1460.943518,35.73469925
8.196282387,1644.322558,31.34005928
7.205300808,1111.151172,39.77209854
8.84441185,2044.21352,47.20737839
9.461585999,2444.770248,49.09106827
9.899345398,2727.912851,49.11468124
7.520309925,1268.440046,43.90320969
8.847302437,2046.056949,51.80234909
8.051440239,1559.590624,57.93661118
8.472258568,1810.91448,61.82254028
9.414838791,2414.102177,57.26132965
9.023845673,2159.374523,58.97066879
8.22915554,1663.827262,59.43632126
9.06802845,2187.935448,56.56937027
9.614400864,2528.0721,57.16151047
9.487151146,2461.552114,51.69995117
8.697932243,1951.378353,45.86523056
8.457343102,1801.755098,47.17562103
7.090524197,1057.265409,47.83747101
7.237455845,1126.567787,46.94348145
7.458741188,1236.657251,45.24945068
8.939584732,2105.118841,41.22694016
8.173312187,1630.752107,43.01945114
7.600490093,1310.193109,41.97045135
8.820148468,2028.756511,44.73751831
9.268918991,2318.591701,43.16648102
8.549013138,1858.303309,38.72357941
8.87827301,2065.833765,47.28773117
8.310143471,1712.287183,38.15039825
8.652269363,1922.689203,32.77135086
8.989276886,2137.080431,31.46143913
8.550347328,1859.130719,34.42066956
8.04429245,1555.462312,35.02957916
8.646418571,1919.022511,44.34859085
8.705488205,1956.137719,36.8671608
8.776004791,2000.713159,40.40565109
8.828347206,2033.976177,39.43883896
7.831172943,1434.849636,38.97832108
7.941703796,1496.791618,35.83372116
8.656114578,1925.10016,35.10131073
9.501040459,2440.723262,36.18132019
10.17269993,2894.890827,41.2516098
8.034511566,1549.821597,40.76332092
8.642547607,1916.597756,43.33280182
8.533064842,1848.422366,37.34693909
8.353517532,1738.469603,45.0812912
7.653716087,1338.372095,43.20623016
6.36322403,753.5198332,45.86750031
9.625121117,2536.094788,48.58296967
8.386575699,1758.527997,47.56750107
8.016816139,1539.641288,51.1701889
7.526569843,1271.669101,47.13568878
8.839364052,2040.995362,51.86296082
8.59798336,1888.751698,46.05442047
8.869994164,2060.542591,46.85506058
10.7905302,3193.360102,48.49536133
9.809094429,2667.573657,43.53889084
9.961642265,2768.020683,53.10626984
10.26605034,2946.734149,55.39028931
9.187040329,2265.198584,51.61120987
10.35935974,2996.044837,49.71762085
10.89323997,3233.431528,49.55789948
9.31875515,2351.166934,51.79077148
8.467763901,1808.152629,44.71617889
9.320130348,2352.066554,44.40695953
9.179080009,2260.017115,47.56259918
9.687682152,2582.109791,51.33671188
9.285188675,2329.220485,53.71110916
10.39027977,3011.844058,52.6774292
10.88088036,3228.743046,47.80118942
10.55970001,3093.779174,0
10.25275993,2939.508216,0
10.15017986,2881.999611,230.0256958
9.880011559,2715.211188,248.4606018
9.25318718,2308.320036,256.1285095
10.02348042,2806.61526,258.9352112
10.79214001,3194.007797,259.6973877
11.29160976,3365.969161,245.4835968
12.1374197,3541.720525,236.4519958
12.64960003,3588.6196,245.2911072
12.56750965,3583.83149,248.9091949
14.07544041,3600,253.5101929
0,0,0
13.85980988,3600,0
13.22558022,3600,251.741806
13.73330021,3600,250.3480072
13.83384991,3600,250.4089966
13.08067036,3600,247.2568054
12.86120033,3596.369893,245.9528961
12.34716034,3565.902453,243.3822021
11.77443981,3482.433719,240.5953064
10.98490047,3267.084748,240.7794952
11.36112022,3385.579819,241.4732971
10.95530033,3256.430607,240.7369995
11.33041954,3377.041522,242.3137054
11.40172005,3396.575297,243.9855042
11.43379974,3405.027405,248.6392059
11.47894955,3416.574405,251.4777069
10.87744045,3227.431718,250.1784973
10.53125,3080.55779,253.1555939
9.750003815,2626.603433,257.3456116
9.383048058,2393.262559,257.6297913
9.349851608,2371.518197,261.1982117
10.00562954,2795.597325,256.6760864
9.057992935,2181.441917,261.3952942
9.111712456,2216.242391,265.8135986
9.624085426,2535.321481,274.3044128
6.885502815,965.2681977,275.5042114
5.868000984,581.3574409,281.2786865
6.597493172,844.6573087,285.2401123
7.049579144,1038.464504,285.9938049
6.808270931,931.9647656,295.3225098
7.337158203,1175.290518,323.8375854
7.625865936,1323.582434,334.4249878
7.618095875,1319.473834,336.5209045
7.436480999,1225.256961,330.0357056
7.679380894,1352.087913,337.9755859
9.012097359,2151.792513,348.836792
8.76226902,1992.008516,349.5808105
7.605641842,1312.904665,358.0466919
7.782717228,1408.131956,357.4151001
7.868896008,1455.836494,359.368103
7.026661873,1028.036274,7.503048897
7.51920414,1267.870197,358.3445129
6.596618176,844.3055281,354.5899963
6.334174156,742.6386595,349.6789856
7.648462772,1335.574823,357.6723938
6.856492996,952.6741708,0.50592798
6.026659012,633.0199853,359.9059143
5.176438808,380.5570428,3.767940998
5.078282833,355.4665284,9.718143463
5.150135994,373.7576482,12.08545017
5.06454277,352.0153525,18.48660088
5.221426964,392.3179335,15.93062019
4.858846188,302.0649374,22.94234085
4.320408821,184.9230262,29.41513062
4.06493187,135.1498559,35.61663055
4.407832146,202.7415553,35.32653046
4.061645985,134.5304179,40.45576096
3.815103054,95.23473683,34.89989853
1.834018946,0,37.83338928
1.90673995,0,28.23320007
1.590641975,0,27.51305008
2.371184111,0,63.67464828
0.816589773,0,284.1575012
1.256754994,0,78.26667786
1.356001019,0,228.7716064
1.884961009,0,229.3621063
1.83823204,0,303.1809082
1.045642018,0,351.5202026
0.820318699,0,317.8363037
0.64102751,0,18.93312073
0.399175912,0,42.3904686
0.515336573,0,25.44301987
0.755040526,0,21.22286034
1.240767002,0,291.6517029
2.484631062,0,310.0864868
1.93125999,0,311.8132935
1.062769055,0,289.2974854
1.64575398,0,259.3049927
2.489089012,0,254.4718018
2.901262999,0,246.3983002
2.970187902,0,248.4181061
2.902455091,0,247.4777985
2.951203108,0,266.2579956
3.161922932,23.27905668,269.6650085
2.991806984,0,252.9611969
3.015290976,16.50801633,242.085907
2.443516016,0,242.9273071
2.013961077,0,251.9140015
1.613901973,0,250.6208954
1.826704979,0,248.8480988
2.615058899,0,260.2467957
3.044774055,17.59314706,256.384491
3.242577076,28.46995745,245.0948029
2.867436886,0,226.9913025
2.400070906,0,230.3694
2.565201998,0,245.6932068
2.856595039,0,259.2692871
2.537666082,0,290.9487915
2.757738113,0,267.1550903
2.901516914,0,253.7113037
3.12562108,21.28232704,249.5735016
2.598716974,0,268.9999084
2.806313038,0,265.8815002
2.475128889,0,262.7767944
3.114626884,20.71920611,267.6890869
2.689776897,0,291.9039917
2.74040103,0,284.0765991
2.734661102,0,236.2722931
2.193589926,0,226.5348969
2.34070611,0,285.0046997
2.442485094,0,311.0632019
2.139549017,0,311.1164856
1.59751296,0,256.7522888
1.96618402,0,249.3473969
1.919034004,0,262.1123962
2.718166113,0,263.8121948
2.322925091,0,256.5555115
